,value
84647,3.3948319060701984
84648,2.927050219063715
84649,2.784990199883382
84650,2.5797959147389236
84651,2.4302827173536787
84652,0.738190694661214
84653,0.808287454693492
84654,2.4754777796176817
84655,1.5754335621180644
84656,2.625749344833979
84657,1.7866368323554251
84658,1.9037862457059966
84659,2.725201661289095
84660,1.4192517010481538
84661,3.550364089823084
84662,3.869866249510344
84663,2.5769614858527046
84664,1.5676309944488185
84665,2.5411991062804695
84666,1.2792827173536785
84667,2.3575952287436244
84668,1.888018375952863
84669,2.130287454693492
84670,2.014149629040153
84671,1.438700277501959
84672,3.2068514505751144
84673,1.5371818872816783
84674,3.1937125308972902
84675,3.0932693694251316
84676,1.438317812117944
84677,3.1149839455603816
84678,1.3261862930572303
84679,2.7373427395442436
84680,1.7993427395442434
84681,2.8158077731676845
84682,1.1193790656956994
84683,1.7049337880005917
84684,3.179370593708538
84685,3.1969046969366413
84686,1.9908662495103435
84687,3.4542743266723477
84688,2.2296974755025687
84689,2.880513682889471
84690,3.019649532154621
84691,2.615281280539506
84692,2.91589505523274
84693,1.6120717064014976
84694,3.3809839455603816
84695,3.2116230995312205
84696,2.0705663214068344
84697,2.6733790656956993
84698,2.1722853447528983
84699,2.2191991062804695
84700,0.9198015943225765
84701,2.3624335621180643
84702,1.9803447726950523
84703,1.6052334039084082
84704,1.3640453902599523
84705,2.3880183759528633
84706,2.6274777796176814
84707,1.1280453902599523
84708,2.075149629040153
84709,2.4623915908811056
84710,1.1804170604996478
84711,2.569994248685194
84712,1.2834610640688275
84713,2.5501818872816786
84714,2.0548950552327403
84715,3.4029913754462155
84716,1.9269046969366412
84717,3.21334704303073
84718,3.2337125308972903
84719,1.295884984806865
84720,3.179409962254578
84721,1.802317812117944
84722,3.15670764071532
84723,2.067409962254578
84724,2.5169749928422522
84725,3.2662404569194794
84726,2.002501813496486
84727,3.033317812117944
84728,2.2480907792261813
84729,0.8851939806170294
84730,2.8442832837662535
84731,0.8750907792261813
84732,0.8824038937906418
84733,2.671617046010152
84734,0.7952077660488983
84735,2.247192439820477
84736,3.550738228690775
84737,2.935061487688057
84738,1.9390313239499948
84739,2.7815240445557468
84740,1.4452895099515857
84741,2.83309796300569
84742,4.045596961454241
84743,3.460291710276537
84744,2.5630342680196407
84745,2.5399663583261303
84746,2.9111934004191062
84747,3.1314023430779123
84748,2.872360536783556
84749,2.0107792805698033
84750,2.6897848916942606
84751,4.180826447372807
84752,2.2150323055114107
84753,3.9019051625938106
84754,3.5845752848724697
84755,3.2643994756372443
84756,2.8865396049305634
84757,3.6819166031104515
84758,2.460255986258776
84759,4.095770408114962
84760,3.672481759325101
84761,2.7991934285874764
84762,2.6193584104889522
84763,2.829928987673017
84764,1.806341045471967
84765,3.1011403876107932
84766,3.1843462433459493
84767,2.9803891790115102
84768,3.8516899369432984
84769,2.072420618232267
84770,3.9252469053555563
84771,2.2429685876711845
84772,3.74834000797662
84773,2.708461930023152
84774,3.7128433058062087
84775,2.82465213317366
84776,3.3894024558574007
84777,3.103550236046953
84778,3.178628997514142
84779,3.152960419726198
84780,3.0262858750773587
84781,2.9488128467316583
84782,1.4562356802786227
84783,3.0497561128252055
84784,1.7573269305343875
84785,3.4830075257631874
84786,2.812560597599747
84787,3.107775550053784
84788,3.333821480701663
84789,1.5218123685128675
84790,3.604083142590207
84791,2.436415175509061
84792,3.403760366771018
84793,4.494414529369465
84794,2.5656647424757546
84795,4.751626985271996
84796,4.994469860776292
84797,2.1836214969165284
84798,4.701439513170206
84799,3.236610144456597
84800,4.5022994888931205
84801,3.539251675364379
84802,3.8356357698591523
84803,4.1358480516195115
84804,4.108354117047881
84805,2.3736777872639174
84806,3.516056557787218
84807,2.06984717675378
84808,3.12603380946023
84809,2.9283435029290232
84810,3.5011082573400696
84811,2.508266814035409
84812,3.8038256300943782
84813,3.7554184616546866
84814,2.549879546259918
84815,2.197208362293735
84816,3.3428236976822836
84817,2.8074561106840443
84818,3.8007172182216555
84819,3.726968356219957
84820,1.7409716695497535
84821,3.1477448345059704
84822,4.055472256695586
84823,2.4550252702688082
84824,3.6556266871933176
84825,3.4145075324976153
84826,3.5386134311261546
84827,3.601584114362849
84828,2.8754020649278083
84829,4.1481307365091915
84830,2.6125249535485042
84831,4.005903328798057
84832,3.976383533141461
84833,1.8333456899436347
84834,3.8071586800622885
84835,1.8524061356888346
84836,3.55793976308765
84837,2.7455920392490327
84838,2.050947303423832
84839,3.5026308875892536
84840,3.010409411500183
84841,2.4994625668994885
84842,2.9901761868679007
84843,2.2910358528515937
84844,3.0594445457871746
84845,2.009523942056524
84846,3.720401074334581
84847,3.4105188981840637
84848,4.131450521691343
84849,2.076915962857293
84850,4.255147938843791
84851,2.285138068768779
84852,3.992132738774865
84853,3.2765757723529134
84854,3.859531316027251
84855,3.305167014972053
84856,3.179822781580725
84857,3.8847026781637988
84858,2.9892944733370888
84859,3.8109726905134913
84860,2.3631906881475198
84861,4.232150381016128
84862,2.3915994125450983
84863,4.177860315380304
84864,4.102280320678188
84865,2.3650943556884148
84866,3.078892935606209
84867,2.0555057673738766
84868,3.3270440290084067
84869,3.2351394054907834
84870,2.2274027132895675
84871,2.7986790434285713
84872,2.2736927039714283
84873,3.0155458467565466
84874,2.9658933376930143
84875,2.7446044201114157
84876,3.2087673003632022
84877,2.816681420796
84878,3.552439853975567
84879,2.078207079305363
84880,3.440398965752446
84881,1.8102066413689215
84882,3.486991340937167
84883,1.8117740046582267
84884,3.2064683339781466
84885,2.310614298018433
84886,2.832216769961638
84887,3.3575447311327675
84888,1.3109682500209756
84889,3.315956911836608
84890,1.9272572568323358
84891,2.9969007372009075
84892,2.075079815812943
84893,4.298091264299471
84894,2.1027852087372834
84895,3.4678801267623776
84896,4.067354225833565
84897,3.2127469076533433
84898,4.4997646507176245
84899,2.2896157667567243
84900,4.3683247473753966
84901,4.262523289320351
84902,2.410544913934424
84903,3.7848137535965796
84904,3.177020249863796
84905,3.868828815158195
84906,3.6922757989910133
84907,3.011839244861485
84908,4.073934258443409
84909,2.9653595282456853
84910,4.336038477954434
84911,3.3835539458983153
84912,3.1515564737267208
84913,2.930040970772903
84914,3.898908602372022
84915,2.926924686758005
84916,4.085423919039542
84917,2.6787811797103074
84918,3.78786483206642
84919,2.285112620231573
84920,3.5605261575828413
84921,2.4744295378951295
84922,2.843266638733905
84923,2.5682153771901404
84924,1.4920923604561753
84925,3.040631429444634
84926,1.5867396793629416
84927,3.7492042707066373
84928,3.350846558778791
84929,3.545138330396127
84930,2.8131121506191823
84931,2.9984633709135644
84932,3.4165577137723115
84933,1.991506852221052
84934,3.631327067778958
84935,3.6328492306238065
84936,1.8238420642557758
84937,3.7554912891726957
84938,3.6506649604371746
84939,2.9930320177729683
84940,3.035205948243298
84941,3.0812924734893175
84942,2.924371250684125
84943,3.5036973494474157
84944,2.6306338271564735
84945,1.650563288532023
84946,4.245423169860531
84947,4.000450591200645
84948,1.7840001888195927
84949,3.2325258564292874
84950,2.6975048063233404
84951,3.9193283400572154
84952,1.5930259702582772
84953,4.378608934083128
84954,4.491206522409254
84955,2.1668812889221147
84956,4.256060721127523
84957,2.3068525156728255
84958,1.6049519318891543
84959,3.9259514927755643
84960,1.623987617691733
84961,3.504786042127761
84962,2.584012880840733
84963,3.4019863464699993
84964,2.792606052942414
84965,2.6392736188193284
84966,3.254027379097605
84967,2.361634254177196
84968,3.245887469782646
84969,1.6343261272547152
84970,3.4494107820959004
84971,1.7249800312520007
84972,3.2000742941005713
84973,1.7008833711688989
84974,2.8736238062159716
84975,2.3945806497430473
84976,2.5901095557388296
84977,2.5153765027448207
84978,2.3651576106289687
84979,3.3415241708948296
84980,2.5085644473804116
84981,3.1138988196594344
84982,2.9157471366294203
84983,1.4852476232678087
84984,3.6278273752505132
84985,3.2514885929233617
84986,3.6340873824223143
84987,2.992513948809797
84988,3.6003936730106503
84989,3.9887764882663364
84990,2.118864500090461
84991,3.6369076567822214
84992,1.9974947707857955
84993,3.6574383499978316
84994,2.832677427440817
84995,3.0717904127300972
84996,2.914447498298217
84997,2.8406242803773445
84998,3.390396738366979
84999,3.1055779343008725
85000,3.5214785803137936
85001,2.5058109763784433
85002,4.258839214824134
85003,1.7777509607654864
85004,2.0492763436015426
85005,1.9452545269120791
85006,3.3925767413382983
85007,2.2759428474538206
85008,2.976238951262375
85009,2.910821288329307
85010,3.6200783117939785
85011,3.4794811798348766
85012,3.2145802457720722
85013,3.7520861791034767
85014,3.978314039205472
85015,2.851269669025101
85016,4.481224285327242
85017,3.1556987680540276
85018,2.3307229416878634
85019,3.7175973548701298
85020,3.3631788020761557
85021,2.960330815567173
85022,2.702849592012372
85023,2.4825125890001773
85024,3.257362822096666
85025,3.3998848022033465
85026,3.196704321495623
85027,1.7146269368070242
85028,3.4721247085552083
85029,1.7459487673465173
85030,2.6556895659184563
85031,2.3082810821321837
85032,1.6480024294416844
85033,3.2682328760812895
85034,3.4118192035552455
85035,1.3250070368512004
85036,2.9504231781697503
85037,2.399619788002953
85038,2.406513782177991
85039,3.027601318102789
85040,2.9915400425303496
85041,3.8415680621241375
85042,2.321198244306938
85043,3.796745698423039
85044,2.400007254904687
85045,4.1478467577101545
85046,3.7040330419542853
85047,1.9696721830428463
85048,2.8645500381994324
85049,2.1505573362709236
85050,2.9049024861720305
85051,2.522262567542012
85052,2.3773219264769763
85053,2.881921989087486
85054,2.0078169780914243
85055,3.008712948081432
85056,3.150237054721754
85057,3.14928729705358
85058,3.364043037519666
85059,3.741813132980145
85060,2.664151035282719
85061,2.9106020935373538
85062,2.9475301702438834
85063,3.3330911844010167
85064,1.8344298100661254
85065,3.496452013140885
85066,2.9586875550671
85067,1.4539614140172428
85068,3.0575657257775184
85069,1.5915909995987545
85070,2.964745108396391
85071,2.2671184830696403
85072,2.913991645292234
85073,2.4348311768908895
85074,3.9458149164613934
85075,3.8454228335634655
85076,4.123038652240968
85077,4.418017526753296
85078,1.8470044654012774
85079,3.662453592648194
85080,2.8987886566150776
85081,2.9016191840114653
85082,2.2986307666465824
85083,3.6248039893228006
85084,3.6742325671421456
85085,3.614108251072645
85086,2.1880097611142406
85087,2.05771648893195
85088,3.580722449587121
85089,2.337395599011482
85090,2.928229843422299
85091,3.0782085498539296
85092,2.576322406480209
85093,3.6864777516759677
85094,2.1989870273197845
85095,3.6630715850705533
85096,1.6429510762219308
85097,3.7766743789538575
85098,1.4102183631243443
85099,3.772749277044782
85100,3.612536019239433
85101,1.7475892894490719
85102,3.5675315954676172
85103,2.110141655990237
85104,2.9772595012346086
85105,3.1280440290084064
85106,2.9794581183194353
85107,3.3742546096340718
85108,3.0391540090774933
85109,3.7081525042387415
85110,2.2239685660262536
85111,3.4182946772285607
85112,2.082414566713893
85113,3.480248964755411
85114,1.625593359533131
85115,3.5036997220607047
85116,3.462209445517127
85117,1.7072405305772647
85118,3.2057200377125277
85119,2.287777801055836
85120,3.4778863067986068
85121,2.5123993607773656
85122,3.1294380844497267
85123,3.0261618390314124
85124,3.196424214687375
85125,3.1541986055997904
85126,2.522225097697598
85127,3.283346142711068
85128,2.4057607659532008
85129,3.533778464888653
85130,3.4889703560528886
85131,2.2500288230185155
85132,3.369583016781295
85133,2.3361576410776475
85134,3.0374041526119457
85135,2.895801310350544
85136,2.8816139998869423
85137,2.973681740563559
85138,2.33280640901933
85139,3.490432839060273
85140,3.5199475953874293
85141,4.7859988513319225
85142,4.613156852520097
85143,1.9869312949599252
85144,3.9319078958984486
85145,2.574975717599636
85146,3.702515196046364
85147,2.624901043540384
85148,3.4173034699854585
85149,1.4470849335189426
85150,3.4497402442952123
85151,3.306226238298128
85152,1.5219873257368128
85153,2.8896867603388428
85154,2.798948771949867
85155,2.9213267030813164
85156,2.5311882169942743
85157,3.310583808967782
85158,3.936949620212025
85159,3.5811260438150727
85160,2.889507629524822
85161,2.0357592129009325
85162,3.97237802769245
85163,3.923529388940425
85164,2.1345829312224214
85165,3.634241417057953
85166,2.0949102744153594
85167,3.448719010430523
85168,1.558206082166298
85169,3.6475162731680397
85170,3.9977156619663488
85171,2.0278756097066695
85172,3.8171947573466953
85173,2.7776487084855805
85174,3.8001824016734553
85175,3.2343565180212015
85176,3.344114019203775
85177,4.060033091307924
85178,3.1819514044628603
85179,4.341220886166255
85180,2.478903328798057
85181,4.28892745914837
85182,4.080175787790409
85183,1.8612875511200184
85184,3.95800356878613
85185,1.981050618970358
85186,2.592309975911047
85187,2.3296890948677036
85188,3.797125220078729
85189,2.511818284840633
85190,3.8273062793759953
85191,2.4878136112433444
85192,3.6195217322909103
85193,3.1167032812616706
85194,3.3128667786913915
85195,2.7157375955112135
85196,3.1256154433306467
85197,2.4680714978770357
85198,2.571311637515425
85199,2.6083726867727073
85200,2.2179604107366426
85201,1.9669654166086827
85202,4.291680906208423
85203,2.298724366197911
85204,4.4825447121671065
85205,2.071616184232183
85206,4.3238845941981765
85207,4.087966481693066
85208,2.6863069638082733
85209,3.370341311957784
85210,3.8289295995428825
85211,3.4829344563523454
85212,2.5687758834461913
85213,3.85781259805997
85214,2.428564918468306
85215,3.530736476601321
85216,3.6835780065968424
85217,4.085779557966106
85218,2.3971197561867643
85219,3.975194809084366
85220,3.8595752286839584
85221,2.9049451224570766
85222,3.3519781311652257
85223,2.7530805404240892
85224,3.686450652874996
85225,3.574386127072615
85226,1.6368379374625264
85227,1.490125202967061
85228,2.6046890948677035
85229,1.4747107541689064
85230,2.711825936940869
85231,1.4870397398881134
85232,3.377295671213677
85233,2.446131118508025
85234,3.6133374620194374
85235,3.809796939854891
85236,2.706057494910516
85237,2.6589539493342804
85238,3.405415545603386
85239,1.827839107130434
85240,3.471606808691086
85241,4.1824868557580155
85242,4.304805810167401
85243,1.66087629211971
85244,4.131876231319837
85245,3.969698532365629
85246,2.5921269542254795
85247,3.4405069210905457
85248,3.204602147493873
85249,2.941592488138813
85250,3.2985080667243842
85251,2.0712223468726103
85252,3.6515215407824804
85253,1.7420063229029672
85254,3.857112539374854
85255,1.7471447262205955
85256,3.734846427287185
85257,1.89107957365737
85258,3.267077253764488
85259,3.1744871123631855
85260,2.108981589060026
85261,3.4147474407188874
85262,2.4644239442777485
85263,3.5324854946879407
85264,3.3863279761926433
85265,2.4485195114697422
85266,3.2177314598012696
85267,2.3106586075780022
85268,2.8324461939005796
85269,2.7573970330472592
85270,3.225184258238003
85271,1.4067932987656775
85272,3.277316263096515
85273,3.5118675987080334
85274,1.672090389331313
85275,3.507093924297642
85276,2.4117648247562253
85277,3.738742314669107
85278,3.222004627209339
85279,4.887783927987054
85280,2.4109683902591197
85281,4.865334536603707
85282,3.7584472293194953
85283,3.4238760013926566
85284,2.621380842823968
85285,3.8350056476856
85286,2.73536411918493
85287,3.8194837725955737
85288,2.1302088332400486
85289,3.8385797517929285
85290,2.8494770868354955
85291,2.4573835568434976
85292,2.991512904393657
85293,2.523517041192937
85294,3.0845402070259738
85295,1.7236576178967757
85296,3.19625138641096
85297,3.204770824857985
85298,2.90008971482183
85299,2.950895166311037
85300,3.3671612775937914
85301,2.4926119897153582
85302,3.310671406621316
85303,1.7983563842087893
85304,3.526062522194289
85305,1.6270958660295711
85306,2.2075457730749224
85307,4.166949533347978
85308,3.954774382044291
85309,2.182557363485368
85310,4.22005545913073
85311,2.8520750738405565
85312,3.963539051236461
85313,3.675086324996302
85314,3.821279917513857
85315,3.9746031241832736
85316,2.886129115339905
85317,4.406036040099853
85318,2.679753488929419
85319,4.5794159262883705
85320,4.615838726243466
85321,4.696611677974568
85322,4.146116837645644
85323,2.1186863506736735
85324,4.385741589801827
85325,1.773159970376645
85326,4.291991085964287
85327,2.1642543373916583
85328,3.7255823875539864
85329,2.624417286484486
85330,2.6417293254921725
85331,3.260129573144492
85332,1.6999597401030722
85333,3.6245928266875707
85334,3.7977661633019393
85335,1.907020989761596
85336,3.3973010337907903
85337,1.3697295020754168
85338,3.6432196037396674
85339,1.762352080089605
85340,3.9662071941277475
85341,3.691185370600675
85342,2.0927703622336242
85343,3.658002856703745
85344,2.602599552124964
85345,3.1789367067850436
85346,2.7575436992856392
85347,3.0545383565294077
85348,3.0633928679533864
85349,2.441521905644204
85350,2.6631555861621563
85351,2.9148726752927328
85352,3.4031921580230193
85353,3.4924176118995023
85354,1.5962595071794
85355,3.534788160135085
85356,3.6549229100455722
85357,2.219504574281811
85358,3.2383437357872578
85359,2.8302305277049777
85360,3.022291659418545
85361,3.4974454996626285
85362,2.3546809843423384
85363,3.5933150892420453
85364,2.0071004277392492
85365,3.8709008599912442
85366,3.678697119295186
85367,2.2366447101420666
85368,2.8364444725099522
85369,3.008608902979958
85370,2.5743756467166405
85371,3.2914545262483834
85372,1.481562501151728
85373,3.354608424341677
85374,3.486440963859751
85375,1.540583498428609
85376,1.7324750585855713
85377,4.121065246192034
85378,1.493192801469769
85379,3.9397245700594037
85380,2.9274373432917464
85381,2.7507281411676665
85382,3.280584493326984
85383,2.732852855074293
85384,3.439449457323252
85385,3.5559230086874125
85386,3.735598510749904
85387,3.9304581640813323
85388,3.1932647447869753
85389,4.227378726608999
85390,2.74610582364637
85391,4.374471840615243
85392,2.2740420778013144
85393,4.615250786398914
85394,4.509836640232885
85395,2.2293705583443866
85396,4.3240460218980665
85397,2.609886925208312
85398,3.9584517713315988
85399,3.0941650317156304
85400,3.495345604445145
85401,3.2854945816273986
85402,2.6157460539022424
85403,3.480094188073517
85404,2.1511197327694704
85405,3.526571822966072
85406,3.32866108955946
85407,2.8379908639300138
85408,2.8456599587890334
85409,2.2150921431746435
85410,3.1875167559151514
85411,2.024963462757171
85412,3.632498162413551
85413,3.356921312356929
85414,3.5688413697171133
85415,2.655574542901169
85416,3.762211516730548
85417,2.5806604514010765
85418,3.9522953291893037
85419,1.3911204635408174
85420,3.6586825720394067
85421,1.6287019847900595
85422,3.811365434160722
85423,2.711959683523541
85424,2.099921163827376
85425,2.678376959913364
85426,2.128394399280066
85427,2.220127102019244
85428,2.458103880728731
85429,2.1980026593524276
85430,2.5319386319653834
85431,1.512318902327501
85432,2.6276844988700336
85433,1.42880681940223
85434,2.6713746144380917
85435,2.528234242795376
85436,2.7245802992162673
85437,2.108111568348864
85438,2.6517718656061584
85439,3.032236548428325
85440,1.3883990408548088
85441,3.2348272399732454
85442,1.99696699198089
85443,2.996546550155845
85444,2.1807101060248497
85445,3.0140781381953463
85446,3.053092673448364
85447,2.856926408083959
85448,3.271142619086088
85449,4.187386317554112
85450,3.517838982237512
85451,2.036467110567393
85452,3.259774281399287
85453,2.268597481107721
85454,3.0489128172291307
85455,3.629726703222449
85456,2.995741259359458
85457,3.79890526818713
85458,2.060004489181032
85459,3.9879875694239235
85460,3.763336549134463
85461,1.9154162442564404
85462,3.7437408029651413
85463,2.9892610555095738
85464,3.291684335366959
85465,3.0740153525936504
85466,2.607081555792302
85467,3.4776599711325833
85468,2.1201105952909645
85469,3.7243497316441703
85470,3.843621110872574
85471,1.6512442030388472
85472,3.815417357106213
85473,2.1004409364542918
85474,3.820345276720647
85475,2.2994885229864783
85476,3.434920311535649
85477,2.1540816454993275
85478,4.276604420111416
85479,2.3095203262580055
85480,3.955409052011343
85481,2.3091699032455293
85482,3.7031532894302446
85483,2.2708273898126317
85484,3.7752352388872144
85485,1.6584693986389607
85486,3.2462861536755967
85487,2.5231583816733014
85488,4.012950150534577
85489,2.210512220229239
85490,3.8226610644795427
85491,2.730628690125691
85492,3.6564193491123387
85493,2.6042931790590957
85494,3.260985503501891
85495,3.2464136442916347
85496,3.1525618236584574
85497,2.7997374468156275
85498,2.5779159628572934
85499,3.0379544968904355
85500,2.5655003211702208
85501,3.3128926213426304
85502,2.4665841800362713
85503,3.8745600156891866
85504,4.631047450889625
85505,1.997520194853983
85506,4.655703073579096
85507,2.1081834567555813
85508,4.3681552425492605
85509,3.331186918174271
85510,4.004207579245597
85511,2.682222497149225
85512,4.210937146821049
85513,2.152775548940067
85514,4.149024035561639
85515,3.6553441888803273
85516,2.3112689569197262
85517,3.8342275359528317
85518,2.748526846558378
85519,3.234998807418393
85520,2.497065517222513
85521,3.3192399449959016
85522,2.2200821121225665
85523,3.270607983266818
85524,3.251384532138021
85525,1.8099506033455652
85526,3.2366825431941875
85527,2.5614335611451895
85528,2.7289660445672244
85529,2.8451684539915822
85530,2.5540168776362915
85531,2.866235405697563
85532,2.1596559505307917
85533,3.341578215733534
85534,2.115219634885015
85535,3.416396497668936
85536,1.5859324432432615
85537,3.6904131674544813
85538,1.4913019417382223
85539,3.53951288594026
85540,1.4518128323702828
85541,3.6707080990778103
85542,2.035540207025974
85543,2.784365303520307
85544,4.021431873695165
85545,2.9513644790870415
85546,3.4130263049665412
85547,4.097640355669906
85548,3.739124574698872
85549,2.7856624338917833
85550,3.6331566879498913
85551,3.0619845007901887
85552,2.878194559306438
85553,3.595752272538478
85554,2.5791752925689666
85555,4.241412912706741
85556,3.4679881475455976
85557,3.7328610836145586
85558,3.6208733021175856
85559,3.104322449556012
85560,3.6142422744425797
85561,2.615859372053522
85562,2.489554807702919
85563,2.6154056749122505
85564,2.810810322375266
85565,2.867749755714337
85566,2.0592558481891317
85567,2.874576228943484
85568,1.9939156236164426
85569,3.2257083967321294
85570,1.827363874683919
85571,3.106050940266872
85572,1.8044837899860933
85573,3.073188764601671
85574,2.3664303188663984
85575,2.139997066755464
85576,3.9801392843815266
85577,4.25243254270804
85578,1.8654316493924012
85579,2.386900172051685
85580,3.7438815769598426
85581,2.728732891064349
85582,3.71230721927798
85583,2.115167350835431
85584,2.2336085339995106
85585,3.617860099368005
85586,1.9470188091817584
85587,3.670138028509003
85588,3.503331492259246
85589,2.3241030664370688
85590,3.409670092157487
85591,2.710883383572755
85592,3.1641237623505596
85593,3.6696728983682716
85594,2.9204944906114467
85595,3.9311363809301936
85596,2.186645734117237
85597,4.285044706644124
85598,4.188225122886197
85599,2.073122523715009
85600,4.199409862991431
85601,2.8881974340564955
85602,3.859355814846676
85603,3.1085569701411053
85604,3.4929779114854336
85605,3.7453060155506144
85606,3.0246371818038154
85607,3.9077386671769965
85608,2.5133199939039965
85609,4.246363045133605
85610,2.191586712762052
85611,4.558683838469334
85612,4.810791196662546
85613,2.235622725553435
85614,4.73495572390508
85615,2.6797474773795846
85616,4.5218488135093535
85617,3.0216178254770023
85618,4.264954075439583
85619,3.479539778766503
85620,4.029120984649342
85621,3.722275457012322
85622,3.5968805991643986
85623,4.054013331079371
85624,3.4221038183651995
85625,4.130031790781998
85626,3.0439677477943334
85627,3.1479625301163825
85628,3.048578875602664
85629,3.161376199584426
85630,2.3817561802084968
85631,3.261986196992165
85632,2.066144958798663
85633,3.031544229739303
85634,2.985409776227573
85635,4.441114470384443
85636,2.598363933318348
85637,4.402873693272929
85638,2.8691903248503756
85639,2.5406344700259407
85640,3.27450792815951
85641,3.830016477492979
85642,3.870832996742881
85643,2.024273739783436
85644,2.8743546939647193
85645,3.1604311373118317
85646,3.5173026734899047
85647,3.2074186209432307
85648,1.8428487964657307
85649,3.1095503612861464
85650,1.6259090682494888
85651,2.425918557778213
85652,1.5127500329449162
85653,2.907765949486662
85654,4.0296831330431075
85655,4.125668753449519
85656,1.9621641276742223
85657,4.275778800591405
85658,3.8497930227776314
85659,3.215725392815425
85660,4.269923614929822
85661,2.7837369210475997
85662,4.258719836385791
85663,1.68376518445207
85664,3.412895927156251
85665,2.6921254783430335
85666,3.5434340374434394
85667,3.631744413725176
85668,2.393922910045572
85669,3.154609573011503
85670,3.145036425054098
85671,3.137728237696984
85672,3.599301708136064
85673,2.8355353622103654
85674,3.8669498022846573
85675,1.8115004870838791
85676,4.102877736166847
85677,2.446437476495067
85678,3.7387802333287636
85679,2.0926602606363023
85680,3.502806490599851
85681,3.488565878251461
85682,1.8746179679087638
85683,3.512268704257324
85684,3.4691963853113466
85685,2.40102514042122
85686,2.5996188516081045
85687,2.8075121470097266
85688,2.2199539657846925
85689,3.2167875661145837
85690,3.453454444302763
85691,1.7966282926534298
85692,3.228698751980242
85693,2.634654756667803
85694,2.397661819364812
85695,3.455233149298021
85696,3.651751364736354
85697,1.6961791003766034
85698,1.8696236017299908
85699,3.3853859242307367
85700,3.540659971434165
85701,2.4157265494421827
85702,3.08975620629485
85703,2.7238039822447035
85704,3.0283265093569396
85705,2.9204659996988367
85706,2.455590015528399
85707,3.147906950729854
85708,4.099703484577335
85709,2.973933488366245
85710,3.6961793083514394
85711,3.319119482779066
85712,3.616360464614287
85713,3.3980515977132857
85714,3.196984580159805
85715,3.7199620121181916
85716,4.000699879160667
85717,1.8862402551177309
85718,3.7861198376666545
85719,2.118326891924332
85720,3.325499542828311
85721,2.9283246288575295
85722,3.6656329689636618
85723,2.218316313907276
85724,3.7462576976993747
85725,2.2448004651901154
85726,1.6157995622722103
85727,3.145520688028787
85728,1.5086690093766404
85729,3.0528135207575247
85730,2.056664131638226
85731,3.0708131570343165
85732,2.609046436904596
85733,2.7234973156800617
85734,3.5599441703729866
85735,3.3224900055852093
85736,3.3853330366093752
85737,3.2239297302792087
85738,2.355399101403074
85739,2.153224833861336
85740,3.006555665699799
85741,2.7241782264824663
85742,2.1625605075778718
85743,4.099219289520109
85744,1.7492201441122757
85745,3.805680348402844
85746,2.6938850159769085
85747,3.3958312651449036
85748,2.682522453159195
85749,3.7082119069706856
85750,2.967613834434725
85751,3.291254736722085
85752,3.3029067906132425
85753,4.046640086002041
85754,1.9065220832458505
85755,4.187159695064972
85756,4.256016477492979
85757,1.6838877553522418
85758,2.4859886939840683
85759,2.724425233288517
85760,2.577031910553803
85761,4.335953749638398
85762,4.265193319883531
85763,2.3923470131548843
85764,4.512248875960951
85765,3.1356707013401195
85766,4.089029887116622
85767,3.5652286877494475
85768,3.6849537888293256
85769,3.8145466652275806
85770,3.0286910323174574
85771,4.048162161698087
85772,1.528972430867217
85773,3.452299535802835
85774,1.5780585231192834
85775,3.4700729681974023
85776,2.2006000621187565
85777,3.815997897076242
85778,2.7737060601398165
85779,3.374823251505261
85780,3.1893816700962363
85781,3.2115140636492034
85782,3.3745426956085582
85783,2.603112468002182
85784,3.895296677293377
85785,2.415866232301508
85786,3.9745811298464817
85787,1.8935189694728969
85788,3.9131707683017867
85789,4.125450955996791
85790,1.9590866592267355
85791,3.315707877918604
85792,3.493378726608998
85793,2.5766313993537255
85794,3.6766516558116464
85795,3.5713608155759387
85796,1.7962035346231189
85797,3.955647321445767
85798,2.12983598917676
85799,3.770276674483444
85800,2.831438678460408
85801,3.49898570617517
85802,2.7981923144055605
85803,2.793438929116475
85804,3.383867651777665
85805,2.623643515517857
85806,2.654902658609413
85807,4.1831999262171635
85808,2.3383456899436346
85809,4.027106689152761
85810,4.260541210332693
85811,1.7452321762653222
85812,4.0730543464708235
85813,1.9490752836720286
85814,3.7327507322230247
85815,2.758987657589031
85816,3.345755651903076
85817,2.6943223981831297
85818,2.24170228861778
85819,3.8884295378951297
85820,1.7392282450540684
85821,3.620070143043792
85822,2.713949850739813
85823,3.0717017925561407
85824,2.806057419562212
85825,3.1580001776142694
85826,1.897922914518786
85827,3.7479551794884536
85828,3.92609284682747
85829,3.4166752873411115
85830,1.538791911227022
85831,4.061576343173047
85832,2.336159225039893
85833,3.7077181904817813
85834,2.7703252568838126
85835,2.5246243737532152
85836,3.4395695062687035
85837,3.1048632661411864
85838,3.582593665429713
85839,3.078186560852303
85840,3.3960382107926623
85841,3.172336862362257
85842,2.139847426445954
85843,3.228309695343392
85844,2.5906294967239543
85845,2.9352788939547443
85846,2.374795425816316
85847,3.2542794338810963
85848,1.5278848022033464
85849,3.2409012228728273
85850,2.281522554704895
85851,4.371190101769421
85852,1.9077329104438798
85853,3.0330872171455683
85854,3.532756276533475
85855,4.045381296667882
85856,3.7612523034677725
85857,3.4336430019691937
85858,2.9583510827116006
